File,Meth,FSize,MSize,Entropy
xargs.1,AmnesiaSM1PF,4227,65536,12014.83
xargs.1,AmnesiaSM1PF,4227,8192,14302.87
xargs.1,AmnesiaSMUKN,4227,1024,23138.45
xargs.1,AmnesiaSMUKN,4227,1048576,11923.66
xargs.1,AmnesiaSMUKN,4227,128,39473.4
xargs.1,AmnesiaSMUKN,4227,131072,11923.66
xargs.1,AmnesiaSMUKN,4227,16384,11923.66
xargs.1,AmnesiaSMUKN,4227,2048,19698.29
xargs.1,AmnesiaSMUKN,4227,256,33415.76
xargs.1,AmnesiaSMUKN,4227,262144,11923.66
xargs.1,AmnesiaSMUKN,4227,32768,11923.66
xargs.1,AmnesiaSMUKN,4227,4096,16552.06
xargs.1,AmnesiaSMUKN,4227,512,27837.19
xargs.1,AmnesiaSMUKN,4227,524288,11923.66
xargs.1,AmnesiaSMUKN,4227,65536,11923.66
xargs.1,AmnesiaSMUKN,4227,8192,14273.62
xargs.1,CTW,4227,15603,17800
xargs.1,FNVHashCTW,4227,1024,18104.9
xargs.1,FNVHashCTW,4227,1048576,17918.43
xargs.1,FNVHashCTW,4227,128,19433.18
xargs.1,FNVHashCTW,4227,131072,17917.67
xargs.1,FNVHashCTW,4227,16384,17933.62
xargs.1,FNVHashCTW,4227,2048,17982.02
xargs.1,FNVHashCTW,4227,256,18621.21
xargs.1,FNVHashCTW,4227,262144,17920.68
xargs.1,FNVHashCTW,4227,32768,17931.53
xargs.1,FNVHashCTW,4227,4096,17981.82
xargs.1,FNVHashCTW,4227,512,18337.89
xargs.1,FNVHashCTW,4227,524288,17919.82
xargs.1,FNVHashCTW,4227,65536,17934.14
xargs.1,FNVHashCTW,4227,8192,17933.41
xargs.1,FNVHashPPMDP,4227,1024,18479.21
xargs.1,FNVHashPPMDP,4227,1048576,11786.24
xargs.1,FNVHashPPMDP,4227,128,21468.83
xargs.1,FNVHashPPMDP,4227,131072,12027.77
xargs.1,FNVHashPPMDP,4227,16384,13583
xargs.1,FNVHashPPMDP,4227,2048,17061.45
xargs.1,FNVHashPPMDP,4227,256,20692.45
xargs.1,FNVHashPPMDP,4227,262144,11874.51
xargs.1,FNVHashPPMDP,4227,32768,12780.57
xargs.1,FNVHashPPMDP,4227,4096,15775.85
xargs.1,FNVHashPPMDP,4227,512,19642.58
xargs.1,FNVHashPPMDP,4227,524288,11813.68
xargs.1,FNVHashPPMDP,4227,65536,12319.83
xargs.1,FNVHashPPMDP,4227,8192,14670.01
xargs.1,FNVHashPPMDPFull,4227,1024,19407.54
xargs.1,FNVHashPPMDPFull,4227,1048576,12804.01
xargs.1,FNVHashPPMDPFull,4227,128,22665.75
xargs.1,FNVHashPPMDPFull,4227,131072,13116.01
xargs.1,FNVHashPPMDPFull,4227,16384,14946.56
xargs.1,FNVHashPPMDPFull,4227,2048,18434.43
xargs.1,FNVHashPPMDPFull,4227,256,21835.6
xargs.1,FNVHashPPMDPFull,4227,262144,12926.85
xargs.1,FNVHashPPMDPFull,4227,32768,14027.87
xargs.1,FNVHashPPMDPFull,4227,4096,17382.66
xargs.1,FNVHashPPMDPFull,4227,512,20528.5
xargs.1,FNVHashPPMDPFull,4227,524288,12831.37
xargs.1,FNVHashPPMDPFull,4227,65536,13484.59
xargs.1,FNVHashPPMDPFull,4227,8192,16214.26
xargs.1,FNVHashSM1PF,4227,1024,18943.18
xargs.1,FNVHashSM1PF,4227,1048576,12041.8
xargs.1,FNVHashSM1PF,4227,128,21742.24
xargs.1,FNVHashSM1PF,4227,131072,12254.3
xargs.1,FNVHashSM1PF,4227,16384,13674.33
xargs.1,FNVHashSM1PF,4227,2048,17383.67
xargs.1,FNVHashSM1PF,4227,256,21067.62
xargs.1,FNVHashSM1PF,4227,262144,12127.64
xargs.1,FNVHashSM1PF,4227,32768,12953.83
xargs.1,FNVHashSM1PF,4227,4096,15994.15
xargs.1,FNVHashSM1PF,4227,512,20155.12
xargs.1,FNVHashSM1PF,4227,524288,12073.67
xargs.1,FNVHashSM1PF,4227,65536,12526.37
xargs.1,FNVHashSM1PF,4227,8192,14775.36
xargs.1,FNVHashSMUKN,4227,1024,19422.36
xargs.1,FNVHashSMUKN,4227,1048576,11965.23
xargs.1,FNVHashSMUKN,4227,128,22419.06
xargs.1,FNVHashSMUKN,4227,131072,12200.01
xargs.1,FNVHashSMUKN,4227,16384,13736.37
xargs.1,FNVHashSMUKN,4227,2048,17769.75
xargs.1,FNVHashSMUKN,4227,256,21837.32
xargs.1,FNVHashSMUKN,4227,262144,12048.97
xargs.1,FNVHashSMUKN,4227,32768,12924.83
xargs.1,FNVHashSMUKN,4227,4096,16231.45
xargs.1,FNVHashSMUKN,4227,512,20813.71
xargs.1,FNVHashSMUKN,4227,524288,11990.87
xargs.1,FNVHashSMUKN,4227,65536,12476
xargs.1,FNVHashSMUKN,4227,8192,14908.93
xargs.1,HashCTW,4227,1024,18041.5
xargs.1,HashCTW,4227,1048576,17917.99
xargs.1,HashCTW,4227,128,19026.05
xargs.1,HashCTW,4227,131072,17917.11
xargs.1,HashCTW,4227,16384,17896.17
xargs.1,HashCTW,4227,2048,17966.04
xargs.1,HashCTW,4227,256,18620.31
xargs.1,HashCTW,4227,262144,17916.51
xargs.1,HashCTW,4227,32768,17904.34
xargs.1,HashCTW,4227,4096,17932.27
xargs.1,HashCTW,4227,512,18199.57
xargs.1,HashCTW,4227,524288,17913.95
xargs.1,HashCTW,4227,65536,17924.1
xargs.1,HashCTW,4227,8192,17921.71
xargs.1,HashPPMDP,4227,1024,18381.9
xargs.1,HashPPMDP,4227,1048576,11798.9
xargs.1,HashPPMDP,4227,128,21331.25
xargs.1,HashPPMDP,4227,131072,12072.14
xargs.1,HashPPMDP,4227,16384,13468.94
xargs.1,HashPPMDP,4227,2048,16995.39
xargs.1,HashPPMDP,4227,256,20544.13
xargs.1,HashPPMDP,4227,262144,11925.33
xargs.1,HashPPMDP,4227,32768,12735.22
xargs.1,HashPPMDP,4227,4096,15594.14
xargs.1,HashPPMDP,4227,512,19571.16
xargs.1,HashPPMDP,4227,524288,11839.52
xargs.1,HashPPMDP,4227,65536,12325.66
xargs.1,HashPPMDP,4227,8192,14471.49
xargs.1,HashPPMDPFull,4227,1024,19464.98
xargs.1,HashPPMDPFull,4227,1048576,12811.61
xargs.1,HashPPMDPFull,4227,128,22603.16
xargs.1,HashPPMDPFull,4227,131072,13166.91
xargs.1,HashPPMDPFull,4227,16384,14929.92
xargs.1,HashPPMDPFull,4227,2048,18414.72
xargs.1,HashPPMDPFull,4227,256,21949.75
xargs.1,HashPPMDPFull,4227,262144,12992.94
xargs.1,HashPPMDPFull,4227,32768,13999.63
xargs.1,HashPPMDPFull,4227,4096,17250.53
xargs.1,HashPPMDPFull,4227,512,20681.74
xargs.1,HashPPMDPFull,4227,524288,12876.28
xargs.1,HashPPMDPFull,4227,65536,13489.32
xargs.1,HashPPMDPFull,4227,8192,16081.42
xargs.1,HashSM1PF,4227,1024,18877.35
xargs.1,HashSM1PF,4227,1048576,12076.79
xargs.1,HashSM1PF,4227,128,21780.96
xargs.1,HashSM1PF,4227,131072,12313
xargs.1,HashSM1PF,4227,16384,13590.65
xargs.1,HashSM1PF,4227,2048,17413.59
xargs.1,HashSM1PF,4227,256,21250.31
xargs.1,HashSM1PF,4227,262144,12168.93
xargs.1,HashSM1PF,4227,32768,12895.14
xargs.1,HashSM1PF,4227,4096,15920.43
xargs.1,HashSM1PF,4227,512,20166.17
xargs.1,HashSM1PF,4227,524288,12114.36
xargs.1,HashSM1PF,4227,65536,12494.64
xargs.1,HashSM1PF,4227,8192,14660.19
xargs.1,HashSMUKN,4227,1024,19398
xargs.1,HashSMUKN,4227,1048576,11974.5
xargs.1,HashSMUKN,4227,128,22355.32
xargs.1,HashSMUKN,4227,131072,12245.5
xargs.1,HashSMUKN,4227,16384,13627.03
xargs.1,HashSMUKN,4227,2048,17765.4
xargs.1,HashSMUKN,4227,256,21776.72
xargs.1,HashSMUKN,4227,262144,12100.84
xargs.1,HashSMUKN,4227,32768,12881.56
xargs.1,HashSMUKN,4227,4096,16100.68
xargs.1,HashSMUKN,4227,512,20764.91
xargs.1,HashSMUKN,4227,524288,12013.35
xargs.1,HashSMUKN,4227,65536,12497.92
xargs.1,HashSMUKN,4227,8192,14740.98
xargs.1,PPMDP,4227,15603,11815.95
xargs.1,PPMDPFull,4227,15603,12712.52
xargs.1,SM1PF,4227,15603,12014.83
xargs.1,SMUKN,4227,15603,11923.66
