File,Meth,FSize,MDepth,MSize,Entropy
news,HashPPMDP,377109,1,2048,1554930
news,AmnesiaCTW,377109,1,2048,1568411
news,AmnesiaSMUKN,377109,1,2048,1559342
news,AmnesiaPPMDP,377109,1,2048,1554930
news,HashCTW,377109,1,4096,1568498
news,HashSMUKN,377109,1,4096,1559342
news,HashPPMDP,377109,1,4096,1554930
news,AmnesiaCTW,377109,1,4096,1568411
news,AmnesiaSMUKN,377109,1,4096,1559342
news,AmnesiaPPMDP,377109,1,4096,1554930
news,HashCTW,377109,1,8192,1568498
news,HashSMUKN,377109,1,8192,1559342
news,HashPPMDP,377109,1,8192,1554930
news,AmnesiaCTW,377109,1,8192,1568411
news,AmnesiaSMUKN,377109,1,8192,1559342
news,AmnesiaPPMDP,377109,1,8192,1554930
news,HashCTW,377109,1,16384,1568498
news,HashSMUKN,377109,1,16384,1559342
news,HashPPMDP,377109,1,16384,1554930
news,AmnesiaCTW,377109,1,16384,1568411
news,AmnesiaSMUKN,377109,1,16384,1559342
news,AmnesiaPPMDP,377109,1,16384,1554930
news,HashCTW,377109,1,32768,1568498
news,HashSMUKN,377109,1,32768,1559342
news,HashPPMDP,377109,1,32768,1554930
news,AmnesiaCTW,377109,1,32768,1568411
news,AmnesiaSMUKN,377109,1,32768,1559342
news,AmnesiaPPMDP,377109,1,32768,1554930
news,HashCTW,377109,1,65536,1568498
news,HashSMUKN,377109,1,65536,1559342
news,HashPPMDP,377109,1,65536,1554930
news,AmnesiaCTW,377109,1,65536,1568411
news,AmnesiaSMUKN,377109,1,65536,1559342
news,AmnesiaPPMDP,377109,1,65536,1554930
news,HashCTW,377109,1,131072,1568498
news,HashSMUKN,377109,1,131072,1559342
news,HashPPMDP,377109,1,131072,1554930
news,AmnesiaCTW,377109,1,131072,1568411
news,AmnesiaSMUKN,377109,1,131072,1559342
news,AmnesiaPPMDP,377109,1,131072,1554930
news,HashCTW,377109,1,262144,1568498
news,HashSMUKN,377109,1,262144,1559342
news,HashPPMDP,377109,1,262144,1554930
news,AmnesiaCTW,377109,1,262144,1568411
news,AmnesiaSMUKN,377109,1,262144,1559342
news,AmnesiaPPMDP,377109,1,262144,1554930
news,HashCTW,377109,1,524288,1568498
