File,Alphabet,TS,Depth,Entropy
alice29.txt,Byte,8192,1,533408.3
alice29.txt,Byte,8192,2,451646.1
alice29.txt,Byte,8192,3,428228.9
alice29.txt,Byte,8192,4,433074.3
alice29.txt,Byte,8192,5,439987.5
alice29.txt,Byte,8192,6,444941.6
alice29.txt,Byte,8192,7,449111.5
alice29.txt,Byte,8192,8,453161.3
alice29.txt,Byte,8192,9,456855.7
alice29.txt,Byte,16384,1,533408.3
alice29.txt,Byte,16384,2,446248.6
alice29.txt,Byte,16384,3,423702.9
alice29.txt,Byte,16384,4,425521.8
alice29.txt,Byte,16384,5,429089.1
alice29.txt,Byte,16384,6,432388.1
alice29.txt,Byte,16384,7,434815.5
alice29.txt,Byte,16384,8,437555.7
alice29.txt,Byte,16384,9,440060.2
alice29.txt,Byte,32768,1,533408.3
alice29.txt,Byte,32768,2,446248.6
alice29.txt,Byte,32768,3,421495.2
alice29.txt,Byte,32768,4,421863.8
alice29.txt,Byte,32768,5,423639.5
alice29.txt,Byte,32768,6,425389.3
alice29.txt,Byte,32768,7,426826.5
alice29.txt,Byte,32768,8,428592.2
alice29.txt,Byte,32768,9,430112.6
alice29.txt,Byte,65536,1,533408.3
alice29.txt,Byte,65536,2,446248.6
alice29.txt,Byte,65536,3,420228.7
alice29.txt,Byte,65536,4,419741.3
alice29.txt,Byte,65536,5,420709.7
alice29.txt,Byte,65536,6,421585.3
alice29.txt,Byte,65536,7,422385.5
alice29.txt,Byte,65536,8,423224.2
alice29.txt,Byte,65536,9,424057.3
alice29.txt,Byte,131072,1,533408.3
alice29.txt,Byte,131072,2,446248.6
alice29.txt,Byte,131072,3,418509
alice29.txt,Byte,131072,4,417593.2
alice29.txt,Byte,131072,5,417940.5
alice29.txt,Byte,131072,6,418366.2
alice29.txt,Byte,131072,7,418693.3
alice29.txt,Byte,131072,8,418906.4
alice29.txt,Byte,131072,9,419279.8
alice29.txt,Byte,262144,1,533408.3
alice29.txt,Byte,262144,2,446248.6
alice29.txt,Byte,262144,3,418253.1
alice29.txt,Byte,262144,4,417212.7
alice29.txt,Byte,262144,5,417334.5
alice29.txt,Byte,262144,6,417611.5
alice29.txt,Byte,262144,7,417703
alice29.txt,Byte,262144,8,417780.9
alice29.txt,Byte,262144,9,417858.6
alice29.txt,Byte,524288,1,533408.3
alice29.txt,Byte,524288,2,446248.6
alice29.txt,Byte,524288,3,418182.1
alice29.txt,Byte,524288,4,417071.1
alice29.txt,Byte,524288,5,417050
alice29.txt,Byte,524288,6,417199.5
alice29.txt,Byte,524288,7,417246.1
alice29.txt,Byte,524288,8,417222.7
